Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_643692025_NC_012108,4785,VIRSorter_643692025_NC_012108-gene_4277-gene_4360,84,3,,,,gene_4277-gene_4332:8.66240946445041,gene_4277-gene_4360:2.35044092930375,,
VIRSorter_643692052_NC_012490,6135,VIRSorter_643692052_NC_012490-gene_2081-gene_2105,25,3,,,,gene_2081-gene_2103:4.94675696872503,gene_2081-gene_2105:2.54894576435104,,
VIRSorter_643692052_NC_012490,6135,VIRSorter_643692052_NC_012490-gene_2927-gene_2961,35,3,,,,gene_2927-gene_2961:16.01748104315559,gene_2927-gene_2959:11.28888624267285,,
VIRSorter_644736375_NC_012850,4601,VIRSorter_644736375_NC_012850-gene_709-gene_806,98,3,,,,gene_709-gene_806:4.24959396673793,,,gene_732-gene_746:2.41493281989222
VIRSorter_646311903_NC_013222,3087,VIRSorter_646311903_NC_013222-gene_2003-gene_2051,49,3,,,,gene_2003-gene_2051:25.73007595961733,gene_2004-gene_2046:15.00336846702623,,
VIRSorter_646311903_NC_013222,3087,VIRSorter_646311903_NC_013222-gene_201-gene_298,98,3,,,,gene_201-gene_298:6.26508745339813,gene_201-gene_228:3.48985790125263,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_1131-gene_1193,63,3,,,,gene_1131-gene_1193:18.98980090356112,gene_1131-gene_1193:12.26626366068409,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_1223-gene_1305,83,3,,,,gene_1223-gene_1305:6.21169026707990,gene_1223-gene_1297:3.46253411722520,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_1566-gene_1665,100,3,,,,gene_1566-gene_1665:18.55407018652910,gene_1566-gene_1665:10.97671825294785,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_2613-gene_2719,107,3,,,,gene_2620-gene_2719:4.84641798582737,gene_2613-gene_2694:3.79227133192024,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_2764-gene_2860,97,3,,,,gene_2764-gene_2860:6.79195757724975,gene_2764-gene_2860:2.02277423275447,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_2884-gene_2983,100,3,,,,gene_2884-gene_2983:21.42867968337836,gene_2885-gene_2983:6.97386693422696,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_3076-gene_3185,110,3,,,,gene_3086-gene_3185:8.07967469462258,gene_3076-gene_3172:6.13460223243725,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_6459-gene_6525,67,3,,,,gene_6459-gene_6525:7.09887223382830,gene_6459-gene_6503:2.13428027448292,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_6693-gene_6791,99,3,,,,gene_6693-gene_6791:4.45360079401128,gene_6731-gene_6791:2.16753320698047,,
VIRSorter_646311943_NC_013440,7011,VIRSorter_646311943_NC_013440-gene_854-gene_992,139,3,,,,gene_894-gene_992:31.87903654678045;gene_854-gene_882:5.98755749948282,gene_873-gene_972:15.85917023426303,,
VIRSorter_646311952_NC_013456,2888,VIRSorter_646311952_NC_013456-gene_1539-gene_1644,106,3,,,,gene_1548-gene_1644:10.73563364376802,gene_1539-gene_1638:7.12517224604852,gene_1544-gene_1643:3.00619054719138,
VIRSorter_646564576_NC_013960,3900,VIRSorter_646564576_NC_013960-gene_280-gene_298,19,3,,,,gene_280-gene_298:4.01588801774226,gene_280-gene_298:4.01588801774226,,
VIRSorter_646564593_NC_014008,3066,VIRSorter_646564593_NC_014008-gene_1988-gene_2006,19,3,,,,gene_1988-gene_2006:5.66440859940198,gene_1988-gene_2006:5.66440859940198,,
VIRSorter_646564593_NC_014008,3066,VIRSorter_646564593_NC_014008-gene_23-gene_130,108,3,,,,gene_31-gene_130:4.61433804917024,gene_23-gene_122:2.40073232149732,,
VIRSorter_646564593_NC_014008,3066,VIRSorter_646564593_NC_014008-gene_266-gene_307,42,3,,,,gene_266-gene_307:17.41638091251848,gene_266-gene_307:17.41638091251848,,
VIRSorter_646564593_NC_014008,3066,VIRSorter_646564593_NC_014008-gene_3018-gene_3039,22,3,,,,gene_3018-gene_3039:7.64919561011878,gene_3018-gene_3039:7.64919561011878,,
VIRSorter_646564593_NC_014008,3066,VIRSorter_646564593_NC_014008-gene_540-gene_562,23,3,,,,gene_540-gene_562:6.68441213548117,gene_540-gene_562:6.68441213548117,,
VIRSorter_646564595_NC_014010,2596,VIRSorter_646564595_NC_014010-gene_1287-gene_1326,40,3,,,,gene_1287-gene_1326:7.15728098357464,gene_1295-gene_1321:2.01960641464224,,
VIRSorter_646564595_NC_014010,2596,VIRSorter_646564595_NC_014010-gene_1721-gene_1753,33,3,,,,gene_1721-gene_1753:8.85751069448710,gene_1727-gene_1753:6.47545052962366,,
VIRSorter_646564612_NC_014041,4411,VIRSorter_646564612_NC_014041-gene_1185-gene_1278,94,3,,,,gene_1185-gene_1278:8.45172407823708,gene_1185-gene_1265:3.59035965287604,,
VIRSorter_646564612_NC_014041,4411,VIRSorter_646564612_NC_014041-gene_2016-gene_2093,78,3,,,,gene_2016-gene_2093:7.05706800885894,gene_2018-gene_2036:5.50407600699489,,
VIRSorter_646564612_NC_014041,4411,VIRSorter_646564612_NC_014041-gene_2481-gene_2503,23,3,,,,gene_2481-gene_2503:10.10041590050621,gene_2481-gene_2503:2.63576804463109,,
VIRSorter_646564612_NC_014041,4411,VIRSorter_646564612_NC_014041-gene_3035-gene_3139,105,3,,,,gene_3044-gene_3139:9.34886035061479,gene_3035-gene_3097:3.22597957796162,,
VIRSorter_646564612_NC_014041,4411,VIRSorter_646564612_NC_014041-gene_3681-gene_3771,91,3,,,,gene_3681-gene_3771:10.82315113944860,gene_3681-gene_3766:4.36628060241001,,
VIRSorter_647533454_NZ_DS989898,3564,VIRSorter_647533454_NZ_DS989898-gene_1565-gene_1654,90,3,,,,gene_1565-gene_1654:12.04269919965357,gene_1566-gene_1654:3.23290601503230,,
VIRSorter_647533454_NZ_DS989898,3564,VIRSorter_647533454_NZ_DS989898-gene_3055-gene_3133,79,3,,,,gene_3061-gene_3133:26.69603291042117,gene_3055-gene_3132:10.30069317062385,,
VIRSorter_647533516_NZ_DS990556,2829,VIRSorter_647533516_NZ_DS990556-gene_2410-gene_2507,98,3,,,,gene_2410-gene_2507:8.29975268112821,gene_2410-gene_2507:2.77969630770877,,
VIRSorter_647533596_NZ_DS995276,4051,VIRSorter_647533596_NZ_DS995276-gene_101-gene_177,77,3,,,,gene_101-gene_177:13.24944696118012,gene_105-gene_177:3.51828537513085,,
VIRSorter_647533601_NZ_DS995281,3786,VIRSorter_647533601_NZ_DS995281-gene_3189-gene_3244,56,3,,,,gene_3189-gene_3244:10.71703293700661,gene_3193-gene_3242:3.99393401271671,,
VIRSorter_647533937_NZ_DS999412-circular,4631,VIRSorter_647533937_NZ_DS999412-circular-gene_3605-gene_3702,98,3,,,,gene_3605-gene_3702:15.90293472628175,gene_3616-gene_3702:10.47938548275734,,
VIRSorter_647535429_NZ_GG704599,2798,VIRSorter_647535429_NZ_GG704599-gene_220-gene_250,31,3,,,,gene_220-gene_250:4.17402404265897,gene_222-gene_240:4.16251319061001,,
VIRSorter_648028061_NC_014414,2683,VIRSorter_648028061_NC_014414-gene_1047-gene_1134,88,3,,,,gene_1047-gene_1134:12.01480287057955,gene_1049-gene_1130:3.59573144501352,,
VIRSorter_648028061_NC_014414,2683,VIRSorter_648028061_NC_014414-gene_2294-gene_2320,27,3,,,,gene_2296-gene_2320:9.70100613528415,gene_2294-gene_2320:2.99251369722172,,
VIRSorter_649633075_NC_014759,3739,VIRSorter_649633075_NC_014759-gene_1905-gene_1964,60,3,,,,gene_1905-gene_1964:9.94551869505393,gene_1905-gene_1931:6.31418858364658,,
VIRSorter_649633075_NC_014759,3739,VIRSorter_649633075_NC_014759-gene_238-gene_256,19,3,,,,gene_238-gene_256:7.44296686341853,gene_238-gene_256:4.03445980544965,,
VIRSorter_649633075_NC_014759,3739,VIRSorter_649633075_NC_014759-gene_3360-gene_3459,100,3,,,,gene_3360-gene_3459:7.67481338833228,gene_3428-gene_3458:2.11823791613555,,
VIRSorter_650377919_CP001978,4187,VIRSorter_650377919_CP001978-gene_3109-gene_3128,20,3,,,,gene_3109-gene_3128:6.18756718188165,gene_3113-gene_3128:3.55287559500505,,
VIRSorter_650377919_CP001978,4187,VIRSorter_650377919_CP001978-gene_69-gene_168,100,3,,,,gene_69-gene_168:16.08532683233897,gene_69-gene_168:6.31471885984828,,
VIRSorter_650716032_NC_015275,4318,VIRSorter_650716032_NC_015275-gene_1431-gene_1529,99,3,,,,gene_1431-gene_1529:13.88090328681758,gene_1500-gene_1529:2.45078589112824,,
VIRSorter_650716032_NC_015275,4318,VIRSorter_650716032_NC_015275-gene_3744-gene_3834,91,3,,,,gene_3744-gene_3834:7.84039993396859,gene_3744-gene_3816:2.85501906786515,,
VIRSorter_650716032_NC_015275,4318,VIRSorter_650716032_NC_015275-gene_71-gene_164,94,3,,,,gene_71-gene_164:12.26898266084892,,,gene_90-gene_130:2.97335907639099
VIRSorter_650716048_NC_015391,2486,VIRSorter_650716048_NC_015391-gene_65-gene_163,99,3,,,,gene_65-gene_163:14.12475691223540,gene_65-gene_113:5.34053183966539,,gene_74-gene_112:5.64274495689064
VIRSorter_650716048_NC_015391,2486,VIRSorter_650716048_NC_015391-gene_863-gene_897,35,3,,,,gene_863-gene_895:13.28651823674484,gene_869-gene_897:5.25458571479322,,
VIRSorter_650716066_NC_015434,6071,VIRSorter_650716066_NC_015434-gene_2221-gene_2325,105,3,,,,gene_2221-gene_2319:18.09489833461859,gene_2226-gene_2325:8.84081867718726,,
VIRSorter_650716066_NC_015434,6071,VIRSorter_650716066_NC_015434-gene_2468-gene_2528,61,3,,,,gene_2468-gene_2528:5.87760340069064,gene_2471-gene_2528:2.98031732577980,,
VIRSorter_650716066_NC_015434,6071,VIRSorter_650716066_NC_015434-gene_577-gene_663,87,3,,,,gene_577-gene_663:17.42484402648672,gene_579-gene_661:9.24634034848172,,
VIRSorter_650716066_NC_015434,6071,VIRSorter_650716066_NC_015434-gene_5848-gene_5940,93,3,,,,gene_5848-gene_5940:6.49141970072597,gene_5848-gene_5939:5.41544576078527,,
VIRSorter_650716068_NC_015458,3613,VIRSorter_650716068_NC_015458-gene_209-gene_304,96,3,,,,gene_209-gene_290:9.78976809446291,gene_210-gene_304:4.37297543832307,,
VIRSorter_650716118_NC_015638,2983,VIRSorter_650716118_NC_015638-gene_2245-gene_2282,38,3,,,,gene_2245-gene_2282:4.98842589192713,gene_2246-gene_2282:3.52851092854273,,
VIRSorter_650716118_NC_015638,2983,VIRSorter_650716118_NC_015638-gene_2872-gene_2926,55,3,,,,gene_2872-gene_2926:9.29041201821315,gene_2872-gene_2918:3.45536281282731,,
VIRSorter_650716148_NC_015711,7508,VIRSorter_650716148_NC_015711-gene_1-gene_45,45,3,,,,gene_1-gene_45:4.56605273498043,gene_1-gene_42:2.23926135117135,,
VIRSorter_650716148_NC_015711,7508,VIRSorter_650716148_NC_015711-gene_1364-gene_1462,99,3,,,,gene_1364-gene_1462:9.74123446539877,gene_1364-gene_1462:3.83638953831231,,
VIRSorter_650716148_NC_015711,7508,VIRSorter_650716148_NC_015711-gene_1715-gene_1778,64,3,,,,gene_1715-gene_1778:4.13711374509773,gene_1716-gene_1778:2.99277774947955,,
VIRSorter_650716148_NC_015711,7508,VIRSorter_650716148_NC_015711-gene_1881-gene_1988,108,3,,,,gene_1895-gene_1988:6.15713826414006,gene_1881-gene_1979:2.17701885988692,,
VIRSorter_650716148_NC_015711,7508,VIRSorter_650716148_NC_015711-gene_2069-gene_2147,79,3,,,,gene_2069-gene_2147:5.82518923185146,gene_2069-gene_2147:2.56123467993299,,
VIRSorter_650716148_NC_015711,7508,VIRSorter_650716148_NC_015711-gene_2496-gene_2595,100,3,,,,gene_2496-gene_2595:6.05859487671216,gene_2497-gene_2595:2.71308795228207,,
VIRSorter_650716148_NC_015711,7508,VIRSorter_650716148_NC_015711-gene_3139-gene_3236,98,3,,,,gene_3139-gene_3236:7.87062628016909,gene_3139-gene_3236:4.63085439878721,,
VIRSorter_650716148_NC_015711,7508,VIRSorter_650716148_NC_015711-gene_367-gene_466,100,3,,,,gene_367-gene_466:6.70518270354214,gene_367-gene_466:3.08022090459114,,
VIRSorter_650716148_NC_015711,7508,VIRSorter_650716148_NC_015711-gene_6195-gene_6311,117,3,,,,gene_6195-gene_6294:6.05859487671216,gene_6231-gene_6311:3.98720597488060,,
VIRSorter_650716148_NC_015711,7508,VIRSorter_650716148_NC_015711-gene_878-gene_1037,160,3,,,,gene_950-gene_1037:8.42587895553791,gene_878-gene_975:4.63085439878721,,
VIRSorter_651053104_CP002811,4594,VIRSorter_651053104_CP002811-gene_172-gene_231,60,3,,,,gene_172-gene_231:8.02700045362656,gene_183-gene_223:3.62126292874841,,
