Contig_id,Nb genes contigs,Fragment,Nb genes,Category,Nb phage hallmark genes,Phage gene enrichment sig,Non-Caudovirales phage gene enrichment sig,Pfam depletion sig,Uncharacterized enrichment sig,Strand switch depletion sig,Short genes enrichment sig
VIRSorter_2516493501_MetLW4DRAFT_scaffold1_1,3752,VIRSorter_2516493501_MetLW4DRAFT_scaffold1_1-gene_1312-gene_1393,82,2,3,,,gene_1312-gene_1389:37.59657501186766,gene_1313-gene_1393:10.74925345560668,,
VIRSorter_2516493501_MetLW4DRAFT_scaffold1_1,3752,VIRSorter_2516493501_MetLW4DRAFT_scaffold1_1-gene_2277-gene_2348,72,2,3,gene_2286-gene_2322:2.06721791242018,,gene_2279-gene_2348:27.72432231980823,gene_2277-gene_2347:5.38466241071973,,
VIRSorter_2516493516_NitteDRAFT_scaffold1_1-circular,1953,VIRSorter_2516493516_NitteDRAFT_scaffold1_1-circular-gene_1828-gene_1876,49,2,1,,,gene_1828-gene_1876:3.24930848371834,,,
VIRSorter_2516675192_A3OQDRAFT_chromosome1_1-circular,4004,VIRSorter_2516675192_A3OQDRAFT_chromosome1_1-circular-gene_3648-gene_3684,37,2,2,,,gene_3648-gene_3684:7.96020219080313,,,
VIRSorter_2516677449_Hyp802DRAFT_chromosome1_1,4234,VIRSorter_2516677449_Hyp802DRAFT_chromosome1_1-gene_2689-gene_2826,138,2,4,,,gene_2689-gene_2777:36.38434938621749;gene_2781-gene_2826:3.87782465174612,gene_2727-gene_2818:18.94408340162881,,gene_2730-gene_2825:5.84473553668725
VIRSorter_2516677463_MetFAM1DRAFT_chromosome1_1,3970,VIRSorter_2516677463_MetFAM1DRAFT_chromosome1_1-gene_1519-gene_1596,78,2,2,gene_1528-gene_1564:2.04234213611223,,gene_1519-gene_1596:37.57169923555972,gene_1519-gene_1595:8.83221539443932,,
VIRSorter_2517093849_MetlaDRAFT_chromosome1_1,3957,VIRSorter_2517093849_MetlaDRAFT_chromosome1_1-gene_43-gene_116,74,2,1,,,gene_43-gene_116:8.22951812668440,,,
VIRSorter_2517287332_ladfl_LADFL_1_1,4938,VIRSorter_2517287332_ladfl_LADFL_1_1-gene_1068-gene_1091,24,2,2,,,gene_1068-gene_1091:6.63970212205153,,,
VIRSorter_2517287332_ladfl_LADFL_1_1,4938,VIRSorter_2517287332_ladfl_LADFL_1_1-gene_1227-gene_1280,54,2,4,gene_1252-gene_1280:4.25526395693458,,gene_1227-gene_1280:22.28182241607868,gene_1228-gene_1246:5.05805742587788,,gene_1230-gene_1246:2.77066873696381
VIRSorter_2517287332_ladfl_LADFL_1_1,4938,VIRSorter_2517287332_ladfl_LADFL_1_1-gene_1998-gene_2088,91,2,4,,,gene_1998-gene_2088:30.63787279268642,gene_1999-gene_2088:14.15255150093307,,
VIRSorter_2517287332_ladfl_LADFL_1_1,4938,VIRSorter_2517287332_ladfl_LADFL_1_1-gene_583-gene_629,47,2,5,,,gene_583-gene_629:4.29190128663413,,,
VIRSorter_2517287721_Salpac2DRAFT_Scaffold1_2,4730,VIRSorter_2517287721_Salpac2DRAFT_Scaffold1_2-gene_130-gene_218,89,2,2,,,gene_130-gene_218:20.31696717379380,gene_130-gene_218:11.98552606927832,,
VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1,4851,VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1-gene_2713-gene_2796,84,2,3,,,gene_2713-gene_2796:31.82980359869488,gene_2713-gene_2796:12.94975327885084,,
VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1,4851,VIRSorter_2517434628_Salpac6DRAFT_scaffold1_1-gene_465-gene_522,58,2,3,,,gene_465-gene_522:21.71290672955602,gene_465-gene_521:5.77997440109493,,
VIRSorter_2517487235_scaffold00006,4444,VIRSorter_2517487235_scaffold00006-gene_2343-gene_2391,49,2,4,,,gene_2343-gene_2391:14.92345864121192,,,
VIRSorter_2517586794_synDRAFT_UTEX_1,2653,VIRSorter_2517586794_synDRAFT_UTEX_1-gene_728-gene_782,55,2,5,,,gene_728-gene_782:16.13329227610845,,,
VIRSorter_2517601749_PseMAI1DRAFT_chromosome1_1,3988,VIRSorter_2517601749_PseMAI1DRAFT_chromosome1_1-gene_2006-gene_2023,18,2,1,,,gene_2006-gene_2023:3.02486859927079,,,
VIRSorter_2517601749_PseMAI1DRAFT_chromosome1_1,3988,VIRSorter_2517601749_PseMAI1DRAFT_chromosome1_1-gene_2584-gene_2636,53,2,1,,,gene_2584-gene_2636:14.78855032481098,,,
VIRSorter_2519109620_CApsemu1_Psemu1_scaffold1_1,2767,VIRSorter_2519109620_CApsemu1_Psemu1_scaffold1_1-gene_2019-gene_2073,55,2,,gene_2037-gene_2073:7.11489063192862,,gene_2019-gene_2073:20.12389608781994,,,
VIRSorter_2519117608_CP002930,3748,VIRSorter_2519117608_CP002930-gene_1047-gene_1121,75,2,1,,,gene_1047-gene_1121:20.30493819558759,gene_1056-gene_1121:18.69148206823424,,
VIRSorter_2519117608_CP002930,3748,VIRSorter_2519117608_CP002930-gene_182-gene_276,95,2,1,,,gene_182-gene_276:5.97590860001090,,,
VIRSorter_2519117612_CP003184,2701,VIRSorter_2519117612_CP003184-gene_2423-gene_2475,53,2,3,gene_2423-gene_2462:6.11525723997840,,gene_2423-gene_2475:18.91486671833194,,,
VIRSorter_2519959738_CP003725,3883,VIRSorter_2519959738_CP003725-gene_2995-gene_3010,16,2,,,gene_2996-gene_3006:4.36910004803761,gene_2995-gene_3010:3.25656533699850,,,
VIRSorter_2521194441_CP003845,3795,VIRSorter_2521194441_CP003845-gene_2449-gene_2500,52,2,3,,,gene_2449-gene_2500:18.15626878001893,,,
VIRSorter_2521194442_CP003917,4054,VIRSorter_2521194442_CP003917-gene_1677-gene_1752,76,2,3,,,gene_1677-gene_1752:31.39171241133546,gene_1678-gene_1751:5.23271602796435,,gene_1678-gene_1738:3.28087763906399
VIRSorter_2521194444_CP003781,3487,VIRSorter_2521194444_CP003781-gene_3116-gene_3159,44,2,,gene_3116-gene_3125:2.00579803102848,,gene_3116-gene_3159:3.82987816257951,,,
VIRSorter_2521194444_CP003781,3487,VIRSorter_2521194444_CP003781-gene_974-gene_1038,65,2,1,gene_974-gene_1030:6.97444773207437,,gene_974-gene_1038:20.61357372405552,,,
VIRSorter_2521194445_CP003782,2517,VIRSorter_2521194445_CP003782-gene_407-gene_507,101,2,6,gene_439-gene_465:4.17533313814300,,gene_407-gene_472:28.49718929873522,gene_409-gene_507:3.51515661546124,,gene_408-gene_496:2.93644960912299
VIRSorter_2521194496_CP003732,2965,VIRSorter_2521194496_CP003732-gene_2331-gene_2386,56,2,3,,,gene_2331-gene_2386:3.23845986237631,,,
VIRSorter_2522176126_H144DRAFT_scaffold00006_6-circular,398,VIRSorter_2522176126_H144DRAFT_scaffold00006_6-circular-gene_351-gene_399,49,2,3,,,gene_351-gene_399:14.75265723976085,gene_354-gene_399:5.80922627886299,,gene_377-gene_388:2.28472396999857
VIRSorter_2524031326_Shewanella,4136,VIRSorter_2524031326_Shewanella-gene_1665-gene_1720,56,2,4,,,gene_1665-gene_1720:17.80496456964392,,,
VIRSorter_2524031327_Shewanella,3897,VIRSorter_2524031327_Shewanella-gene_3320-gene_3371,52,2,4,,,gene_3320-gene_3371:15.46440718665836,,,
VIRSorter_2524680640_G570DRAFT_scaffold00001_1,2627,VIRSorter_2524680640_G570DRAFT_scaffold00001_1-gene_1425-gene_1524,100,2,1,,,gene_1425-gene_1524:58.09744356898474,gene_1433-gene_1517:32.70640712010422,,
VIRSorter_2524681074_H035DRAFT_scaffold00001_1,2648,VIRSorter_2524681074_H035DRAFT_scaffold00001_1-gene_1762-gene_1785,24,2,1,,,gene_1762-gene_1785:4.21010257083510,gene_1763-gene_1785:2.48706083854371,,
VIRSorter_2524686265_G411DRAFT_scaffold00001_1,2318,VIRSorter_2524686265_G411DRAFT_scaffold00001_1-gene_140-gene_191,52,2,8,gene_165-gene_191:9.22423503321414,,gene_140-gene_191:17.00060071333618,,,
VIRSorter_2524708640_K337DRAFT_scaffold00002_2-circular,1105,VIRSorter_2524708640_K337DRAFT_scaffold00002_2-circular-gene_199-gene_262,64,2,2,,,gene_199-gene_262:21.83565480620198,gene_199-gene_262:9.86220325096619,,
VIRSorter_2524708640_K337DRAFT_scaffold00002_2-circular,1105,VIRSorter_2524708640_K337DRAFT_scaffold00002_2-circular-gene_776-gene_848,73,2,2,,,gene_776-gene_848:22.06280151115809,gene_776-gene_848:10.80615774899208,,
VIRSorter_2524710979_H979DRAFT_scaffold_0_1,4143,VIRSorter_2524710979_H979DRAFT_scaffold_0_1-gene_3825-gene_3893,69,2,3,,,gene_3838-gene_3893:23.61479072188408,gene_3825-gene_3893:10.88396023724971,,
VIRSorter_2526166518_G483DRAFT_scaffold00001_1,2557,VIRSorter_2526166518_G483DRAFT_scaffold00001_1-gene_1563-gene_1637,75,2,4,gene_1573-gene_1637:10.55315035613848,,gene_1566-gene_1637:39.76568706676508,gene_1563-gene_1632:2.48720251931793,gene_1580-gene_1634:2.91145593922552,gene_1567-gene_1634:5.40266711555037
VIRSorter_2534691406_CAKX01000221,5333,VIRSorter_2534691406_CAKX01000221-gene_3321-gene_3345,25,2,5,,,gene_3321-gene_3345:4.48708583369080,,,
VIRSorter_2534691406_CAKX01000221,5333,VIRSorter_2534691406_CAKX01000221-gene_679-gene_759,81,2,4,gene_685-gene_759:22.81741894993936,,gene_679-gene_759:34.37156135819211,,,
VIRSorter_2540348202_CP003959,4929,VIRSorter_2540348202_CP003959-gene_1951-gene_2016,66,2,1,,,gene_1951-gene_2016:16.26238165540429,,gene_1952-gene_2014:2.39236352822785,
VIRSorter_2540348202_CP003959,4929,VIRSorter_2540348202_CP003959-gene_4310-gene_4351,42,2,8,gene_4312-gene_4350:16.06484596320374,,gene_4310-gene_4351:14.80820026947128,,,
VIRSorter_2540348203_FO203427,3295,VIRSorter_2540348203_FO203427-gene_2262-gene_2352,91,2,4,,,gene_2262-gene_2352:3.27674314699857,,,
VIRSorter_2545837230_G359DRAFT_scaffold00001_1,3910,VIRSorter_2545837230_G359DRAFT_scaffold00001_1-gene_1967-gene_2029,63,2,4,,,gene_1967-gene_2029:2.01698708998317,,,
VIRSorter_2545849988_CP003837,5047,VIRSorter_2545849988_CP003837-gene_2075-gene_2155,81,2,3,,,gene_2091-gene_2155:29.20569126105650,gene_2075-gene_2155:6.04109138585354,,
VIRSorter_2546831665_THEPHDRAFT_scaffold00002_2-circular,2927,VIRSorter_2546831665_THEPHDRAFT_scaffold00002_2-circular-gene_30-gene_84,55,2,3,,,gene_30-gene_84:3.52772597762022,,,
VIRSorter_2549075848_RCA23c,3168,VIRSorter_2549075848_RCA23c-gene_2282-gene_2353,72,2,1,,,gene_2282-gene_2353:5.18284834464625,,,
VIRSorter_2554308961_CP005385,3105,VIRSorter_2554308961_CP005385-gene_1356-gene_1388,33,2,,gene_1356-gene_1388:3.18266593892400,,gene_1356-gene_1386:11.24143739563748,,,
VIRSorter_2554308961_CP005385,3105,VIRSorter_2554308961_CP005385-gene_2535-gene_2588,54,2,1,,,gene_2535-gene_2588:15.48052312910292,gene_2535-gene_2588:9.91085811611594,gene_2539-gene_2588:2.07375111017726,
VIRSorter_2561539978_Calab_Cab_131026_1,3828,VIRSorter_2561539978_Calab_Cab_131026_1-gene_1768-gene_1809,42,2,1,,,gene_1768-gene_1809:13.48190384413026,gene_1778-gene_1809:7.49969552695920,,
VIRSorter_2561539978_Calab_Cab_131026_1,3828,VIRSorter_2561539978_Calab_Cab_131026_1-gene_986-gene_1083,98,2,3,,,gene_986-gene_1083:28.68966467978720,gene_986-gene_1083:16.46421817400213,,
VIRSorter_2561541728_CP006605,3414,VIRSorter_2561541728_CP006605-gene_353-gene_387,35,2,,gene_353-gene_387:10.21991132221400,gene_373-gene_387:18.77968722353078,gene_353-gene_387:8.06866474556264,,,
VIRSorter_2561541728_CP006605,3414,VIRSorter_2561541728_CP006605-gene_353-gene_391,39,2,,gene_353-gene_387:8.99408074621082,gene_373-gene_387:18.77968722353078,gene_353-gene_391:6.91957313552441,,,
VIRSorter_2561541728_CP006605,3414,VIRSorter_2561541728_CP006605-gene_664-gene_745,82,2,7,gene_682-gene_736:6.58689511014953,,gene_664-gene_745:14.81363687206620,,,
VIRSorter_2561541730_CP006585,3312,VIRSorter_2561541730_CP006585-gene_139-gene_164,26,2,2,,,gene_139-gene_164:11.69351566629409,gene_139-gene_160:7.15170899853977,,
VIRSorter_2561541730_CP006585,3312,VIRSorter_2561541730_CP006585-gene_1844-gene_1949,106,2,3,,,gene_1864-gene_1949:31.81630015855848,gene_1844-gene_1942:14.43480053771040,,
VIRSorter_2561541730_CP006585,3312,VIRSorter_2561541730_CP006585-gene_2202-gene_2247,46,2,1,,,gene_2202-gene_2247:6.65201320553524,,,
VIRSorter_2561541730_CP006585,3312,VIRSorter_2561541730_CP006585-gene_881-gene_939,59,2,3,gene_881-gene_936:3.81745447567113,,gene_881-gene_939:18.38205228388173,,,
VIRSorter_2563366532_K243DRAFT_scf7180000000031_quiver_6,3180,VIRSorter_2563366532_K243DRAFT_scf7180000000031_quiver_6-gene_1576-gene_1652,77,2,3,,,gene_1580-gene_1652:28.17367834596132,gene_1576-gene_1652:7.38279188647209,,
VIRSorter_2563366532_K243DRAFT_scf7180000000031_quiver_6,3180,VIRSorter_2563366532_K243DRAFT_scf7180000000031_quiver_6-gene_412-gene_477,66,2,5,,,gene_412-gene_477:13.27439539238353,,,
VIRSorter_2563366532_K243DRAFT_scf7180000000031_quiver_6,3180,VIRSorter_2563366532_K243DRAFT_scf7180000000031_quiver_6-gene_48-gene_82,35,2,1,,,gene_48-gene_82:4.78521530799246,,,
VIRSorter_2563366532_K243DRAFT_scf7180000000031_quiver_6,3180,VIRSorter_2563366532_K243DRAFT_scf7180000000031_quiver_6-gene_599-gene_658,60,2,4,,,gene_599-gene_658:24.64520479337931,gene_599-gene_658:7.41235721423682,,
VIRSorter_2571042802_Q371DRAFT_scaffold00014_14-circular,160,VIRSorter_2571042802_Q371DRAFT_scaffold00014_14-circular-gene_20-gene_121,102,2,1,,,gene_22-gene_121:59.48257748993032,gene_20-gene_119:38.97706137341627,,
VIRSorter_2571156966_P166DRAFT_scf7180000000008_quiver_2,2328,VIRSorter_2571156966_P166DRAFT_scf7180000000008_quiver_2-gene_408-gene_460,53,2,6,gene_424-gene_453:2.23155658383154,,gene_408-gene_460:13.82660943939689,,,
VIRSorter_2574184516_Phain_cP05_1,3561,VIRSorter_2574184516_Phain_cP05_1-gene_1906-gene_1971,66,2,5,gene_1926-gene_1967:3.53082049745795,,gene_1906-gene_1971:13.22444860018520,,,
VIRSorter_2574184516_Phain_cP05_1,3561,VIRSorter_2574184516_Phain_cP05_1-gene_607-gene_664,58,2,5,gene_623-gene_661:6.31406021660048,,gene_607-gene_664:19.06199171086574,,,
VIRSorter_2574187718_elys_scaffold00001_1,4558,VIRSorter_2574187718_elys_scaffold00001_1-gene_2253-gene_2303,51,2,,,gene_2272-gene_2293:5.50645261800190,gene_2265-gene_2301:11.76876597207636,gene_2253-gene_2303:3.78982335673652,,
VIRSorter_2576889437_CP001196,3559,VIRSorter_2576889437_CP001196-gene_1437-gene_1513,77,2,5,,,gene_1437-gene_1513:29.13139426843822,gene_1447-gene_1513:5.83783958050212,,
VIRSorter_2576889437_CP001196,3559,VIRSorter_2576889437_CP001196-gene_1996-gene_2035,40,2,4,,,gene_1996-gene_2035:10.98116886736020,gene_1996-gene_2021:2.94578519293714,,
VIRSorter_2576889437_CP001196,3559,VIRSorter_2576889437_CP001196-gene_2418-gene_2473,56,2,4,,,gene_2418-gene_2473:2.45905952059292,,,
VIRSorter_2576889437_CP001196,3559,VIRSorter_2576889437_CP001196-gene_734-gene_800,67,2,3,,,gene_734-gene_800:9.06832343932729,,,
VIRSorter_2582690639_K369DRAFT_unitig_19_quiver_6,2837,VIRSorter_2582690639_K369DRAFT_unitig_19_quiver_6-gene_585-gene_651,67,2,4,,,gene_585-gene_651:21.88437898971557,gene_586-gene_648:2.80097356675617,,
VIRSorter_2582690639_K369DRAFT_unitig_19_quiver_6,2837,VIRSorter_2582690639_K369DRAFT_unitig_19_quiver_6-gene_910-gene_1030,121,2,1,,,gene_910-gene_1004:48.59617361810015;gene_1007-gene_1030:10.44152983696425,gene_913-gene_1010:31.20948206336213,,
VIRSorter_2585443540_HG315671,3582,VIRSorter_2585443540_HG315671-gene_2844-gene_2903,60,2,1,,,gene_2844-gene_2903:27.90642036242283,gene_2846-gene_2898:16.09118355943195,,
VIRSorter_2588271657_CP008889,2775,VIRSorter_2588271657_CP008889-gene_1729-gene_1743,15,2,2,,,gene_1729-gene_1743:2.77224158672735,,,
VIRSorter_2593405670_Gsub_Geoalkalibacter_subterraneus_chromosome_1,3317,VIRSorter_2593405670_Gsub_Geoalkalibacter_subterraneus_chromosome_1-gene_2003-gene_2071,69,2,3,,,gene_2003-gene_2071:14.86404362645965,,,
VIRSorter_2593405670_Gsub_Geoalkalibacter_subterraneus_chromosome_1,3317,VIRSorter_2593405670_Gsub_Geoalkalibacter_subterraneus_chromosome_1-gene_3209-gene_3287,79,2,4,gene_3209-gene_3248:6.02439410749188,,gene_3209-gene_3287:25.04886826364330,gene_3244-gene_3287:3.85499821135603,,gene_3243-gene_3264:5.91184874174194
VIRSorter_2597512639_Ga0036914_gi564132530_1,3993,VIRSorter_2597512639_Ga0036914_gi564132530_1-gene_1146-gene_1179,34,2,1,,,gene_1146-gene_1179:7.42020988516285,,,
VIRSorter_2597512639_Ga0036914_gi564132530_1,3993,VIRSorter_2597512639_Ga0036914_gi564132530_1-gene_2218-gene_2230,13,2,1,,,gene_2218-gene_2230:3.02832669616360,,,
VIRSorter_2597520218_Ga0032872_gi461490773_1,3572,VIRSorter_2597520218_Ga0032872_gi461490773_1-gene_433-gene_485,53,2,2,gene_434-gene_485:3.80734097635753,,gene_433-gene_471:14.61299856362256,,,
VIRSorter_2623653017_Ga0070606_12,6364,VIRSorter_2623653017_Ga0070606_12-gene_5301-gene_5400,100,2,5,,,gene_5301-gene_5398:40.25109593234909,gene_5301-gene_5400:21.00064984587193,,
VIRSorter_2631013058_Ga0046381_11,4521,VIRSorter_2631013058_Ga0046381_11-gene_2102-gene_2153,52,2,4,,,gene_2102-gene_2153:9.68857520602918,,,
VIRSorter_2631013058_Ga0046381_11,4521,VIRSorter_2631013058_Ga0046381_11-gene_2879-gene_2918,40,2,9,gene_2879-gene_2904:16.48648831299372,,gene_2879-gene_2918:18.64128202817038,,,
VIRSorter_2631013058_Ga0046381_11,4521,VIRSorter_2631013058_Ga0046381_11-gene_770-gene_828,59,2,4,gene_778-gene_828:3.09803663883956,,gene_770-gene_828:20.92291351968814,,,
VIRSorter_2634507257_Ga0074742_11,3909,VIRSorter_2634507257_Ga0074742_11-gene_2632-gene_2748,117,2,3,gene_2638-gene_2683:7.12387409631470,,gene_2632-gene_2694:33.69396865677047,gene_2658-gene_2748:3.77979948172800,,gene_2659-gene_2694:2.33652943300124
VIRSorter_2634507257_Ga0074742_11,3909,VIRSorter_2634507257_Ga0074742_11-gene_829-gene_890,62,2,4,gene_852-gene_874:8.53830527087065,,gene_829-gene_890:25.80131379533584,,,
VIRSorter_2634507257_Ga0074742_11,3909,VIRSorter_2634507257_Ga0074742_11-gene_959-gene_1015,57,2,3,,,gene_959-gene_1015:24.26916780997297,gene_960-gene_1014:7.47486777806865,,
VIRSorter_2636567398_Ga0074762_134,4245,VIRSorter_2636567398_Ga0074762_134-gene_1630-gene_1651,22,2,3,gene_1630-gene_1646:6.46009540080584,,gene_1630-gene_1651:8.94330167949617,,,
VIRSorter_2636567398_Ga0074762_134,4245,VIRSorter_2636567398_Ga0074762_134-gene_2873-gene_2963,91,2,4,gene_2878-gene_2950:5.84550237032479,,gene_2875-gene_2963:50.67369554212507,gene_2873-gene_2963:10.56418549438252,gene_2884-gene_2962:6.29587178886746,
VIRSorter_2643222989_Cab_131026,3827,VIRSorter_2643222989_Cab_131026-gene_191-gene_232,42,2,1,,,gene_191-gene_232:13.48201893475818,gene_201-gene_232:7.49981061758712,,
VIRSorter_2643222989_Cab_131026,3827,VIRSorter_2643222989_Cab_131026-gene_3237-gene_3334,98,2,3,,,gene_3237-gene_3334:28.68977977041511,gene_3237-gene_3334:16.46433326463005,,
VIRSorter_2645740654_Ga0046402_11,3121,VIRSorter_2645740654_Ga0046402_11-gene_1511-gene_1572,62,2,3,,,gene_1511-gene_1572:13.18353791208794,gene_1511-gene_1555:4.36821028400913,,
VIRSorter_2645740654_Ga0046402_11,3121,VIRSorter_2645740654_Ga0046402_11-gene_1735-gene_1790,56,2,3,,,gene_1735-gene_1790:12.02291349051485,,,
VIRSorter_2645740654_Ga0046402_11,3121,VIRSorter_2645740654_Ga0046402_11-gene_2372-gene_2417,46,2,4,,,gene_2372-gene_2417:8.67689866197965,,,
VIRSorter_2645740654_Ga0046402_11,3121,VIRSorter_2645740654_Ga0046402_11-gene_2598-gene_2650,53,2,2,,,gene_2598-gene_2650:9.37758679220377,,,
VIRSorter_2645740654_Ga0046402_11,3121,VIRSorter_2645740654_Ga0046402_11-gene_994-gene_1047,54,2,1,,,gene_994-gene_1047:10.93249356524592,,,
VIRSorter_2648570008_Ga0077959_11,4129,VIRSorter_2648570008_Ga0077959_11-gene_3283-gene_3353,71,2,1,gene_3320-gene_3332:2.95785546520732,,gene_3283-gene_3353:10.98751942466308,,,
VIRSorter_2648578723_Ga0045936_12,3258,VIRSorter_2648578723_Ga0045936_12-gene_1340-gene_1352,13,2,1,,,gene_1340-gene_1352:3.11802016956054,,,
VIRSorter_2648578723_Ga0045936_12,3258,VIRSorter_2648578723_Ga0045936_12-gene_2016-gene_2109,94,2,3,gene_2018-gene_2050:5.19976589304839,,gene_2016-gene_2109:26.49928038614791,gene_2051-gene_2108:6.43367795260345,,gene_2017-gene_2099:2.94237176410947
VIRSorter_2654591743_Ga0102989_11,3044,VIRSorter_2654591743_Ga0102989_11-gene_1291-gene_1333,43,2,4,gene_1297-gene_1333:4.96958445788175,,gene_1291-gene_1315:11.07058370645801,,,
VIRSorter_2663810010_Ga0105948_11,4307,VIRSorter_2663810010_Ga0105948_11-gene_1015-gene_1080,66,2,3,gene_1025-gene_1065:7.67346514030084,,gene_1015-gene_1080:12.14908133227779,,,
VIRSorter_2663810010_Ga0105948_11,4307,VIRSorter_2663810010_Ga0105948_11-gene_2802-gene_2864,63,2,5,gene_2815-gene_2864:9.91608475486065,,gene_2802-gene_2864:26.38312206241752,,,
VIRSorter_2667530436_Ga0079822_11,6121,VIRSorter_2667530436_Ga0079822_11-gene_3205-gene_3305,101,2,4,gene_3220-gene_3305:13.83002543095078,,gene_3205-gene_3302:38.81043277431949,,,
VIRSorter_2667530436_Ga0079822_11,6121,VIRSorter_2667530436_Ga0079822_11-gene_337-gene_410,74,2,5,gene_348-gene_410:6.16517377846803,,gene_337-gene_410:29.97452713088988,gene_338-gene_379:3.45909934462114,,
VIRSorter_2667530436_Ga0079822_11,6121,VIRSorter_2667530436_Ga0079822_11-gene_5909-gene_5978,70,2,2,,,gene_5909-gene_5978:29.02556586747835,gene_5917-gene_5978:8.99622781149825,,
VIRSorter_2667530436_Ga0079822_11,6121,VIRSorter_2667530436_Ga0079822_11-gene_603-gene_682,80,2,4,gene_648-gene_674:13.46571772960473,,gene_603-gene_682:36.92072570045354,gene_604-gene_647:4.44631583577701,,gene_620-gene_647:3.28882703893569
VIRSorter_2667541873_Ga0114896_11,3968,VIRSorter_2667541873_Ga0114896_11-gene_857-gene_903,47,2,4,gene_872-gene_903:3.36697328022482,,gene_857-gene_901:11.37381571949551,,,
VIRSorter_2667541946_Ga0115442_11,4014,VIRSorter_2667541946_Ga0115442_11-gene_1871-gene_1952,82,2,4,gene_1877-gene_1952:21.37380225232797,,gene_1871-gene_1952:35.11802902120953,,,
VIRSorter_2667541946_Ga0115442_11,4014,VIRSorter_2667541946_Ga0115442_11-gene_3294-gene_3324,31,2,5,,,gene_3294-gene_3324:3.54662508097820,,,
VIRSorter_2684693205_Ga0125226_11,5442,VIRSorter_2684693205_Ga0125226_11-gene_1118-gene_1175,58,2,9,gene_1122-gene_1175:25.73837333207444,,gene_1118-gene_1175:24.75310745545239,,,
VIRSorter_2684693205_Ga0125226_11,5442,VIRSorter_2684693205_Ga0125226_11-gene_2694-gene_2753,60,2,6,gene_2694-gene_2744:23.19481623819947,,gene_2694-gene_2753:26.01339161462750,,,
VIRSorter_2684693205_Ga0125226_11,5442,VIRSorter_2684693205_Ga0125226_11-gene_3029-gene_3124,96,2,1,gene_3032-gene_3124:5.14120014124605,,gene_3029-gene_3122:45.85792744813971,gene_3037-gene_3104:8.51495619173001,,
VIRSorter_2687462438_Ga0114897_11,3403,VIRSorter_2687462438_Ga0114897_11-gene_1035-gene_1107,73,2,3,,,gene_1037-gene_1107:28.38271631237278,gene_1035-gene_1104:11.47712839308547,,
VIRSorter_2687462438_Ga0114897_11,3403,VIRSorter_2687462438_Ga0114897_11-gene_1414-gene_1462,49,2,5,gene_1414-gene_1455:2.67995826196905,,gene_1416-gene_1462:16.58069641057992,,,
VIRSorter_2687462438_Ga0114897_11,3403,VIRSorter_2687462438_Ga0114897_11-gene_368-gene_388,21,2,3,gene_371-gene_387:3.53483807782392,,gene_368-gene_388:6.49947676321601,,,
VIRSorter_2690318780_Ga0045920_11,3514,VIRSorter_2690318780_Ga0045920_11-gene_1827-gene_1908,82,2,4,gene_1835-gene_1908:3.51957045716989,,gene_1827-gene_1905:26.29082223186810,,gene_1836-gene_1897:3.82325354946067,gene_1827-gene_1907:5.34274396556903
VIRSorter_2690318780_Ga0045920_11,3514,VIRSorter_2690318780_Ga0045920_11-gene_2318-gene_2341,24,2,2,,,gene_2318-gene_2341:5.36495771839600,gene_2318-gene_2341:2.92236324479946,,
