"Taxon.oid","Domain","Status","Genome.Name","IMG.Genome.ID","Phylum","Class","Order","Family","Genus","Species","NCBI.Taxon.ID","Strain","Cultured","Ecosystem","Ecosystem.Category","Ecosystem.Type","Ecosystem.Subtype","Genome.Size","Gene.Count","Scaffold.Count","GOLD.Analysis.Project.Type","GOLD.Sequencing.Strategy"
2236347020,"Bacteria","Permanent Draft","alpha proteobacterium SCGC AAA288-N07 (unscreened)",2236347020,"Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","unclassified","alpha proteobacterium SCGC AAA288-N07",939346,"SCGC AAA288-N07","No","Environmental","Aquatic","Marine","Unclassified",954664,1110,81,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2236347015,"Bacteria","Permanent Draft","alpha proteobacterium SCGC AAA298-K06 (unscreened)",2236347015,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","alpha proteobacterium SCGC AAA298-K06",939374,"SCGC AAA298-K06","No","Environmental","Aquatic","Marine","Unclassified",1744268,1951,231,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2236347016,"Bacteria","Permanent Draft","alpha proteobacterium SCGC AAA300-B11 (unscreened)",2236347016,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","alpha proteobacterium SCGC AAA300-B11",939383,"SCGC AAA300-B11","No","Environmental","Aquatic","Marine","Unclassified",177561,239,51,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2236661013,"Bacteria","Permanent Draft","alpha proteobacterium SCGC AAA300-J04 (unscreened)",2236661013,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","alpha proteobacterium SCGC AAA300-J04",939390,"SCGC AAA300-J04","No","Environmental","Aquatic","Marine","Unclassified",621089,697,77,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2236661014,"Bacteria","Draft","alpha proteobacterium SCGC AAA300-J16 (unscreened)",2236661014,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","alpha proteobacterium SCGC AAA300-J16",939391,"SCGC AAA300-J16","No","Environmental","Aquatic","Marine","Unclassified",1001569,1201,214,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2236661010,"Bacteria","Draft","alpha proteobacterium SCGC AAA536-B06 (unscreened)",2236661010,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","alpha proteobacterium SCGC AAA536-B06",1009707,"SCGC AAA536-B06","No","Environmental","Aquatic","Marine","Unclassified",1637941,1789,182,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2228664025,"Bacteria","Permanent Draft","alpha proteobacterium SCGC AAA536-G10 (unscreened)",2228664025,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","alpha proteobacterium SCGC AAA536-G10",1009708,"SCGC AAA536-G10","No","Environmental","Aquatic","Marine","Unclassified",2161697,2337,148,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2228664026,"Bacteria","Permanent Draft","alpha proteobacterium SCGC AAA536-K22 (unscreened)",2228664026,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","alpha proteobacterium SCGC AAA536-K22",1009709,"SCGC AAA536-K22","No","Environmental","Aquatic","Marine","Unclassified",1995180,2189,92,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2609459704,"Bacteria","Draft","Alpha proteobacterium SCGC AD-602-P07 (contamination screened)",2609459704,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","unclassified",47925,"SCGC AD-602-P07","No","Environmental","Aquatic","Marine","Oceanic",196905,187,18,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2609459705,"Bacteria","Draft","Alpha proteobacterium SCGC AD-604-D05 (contamination screened)",2609459705,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","unclassified",47925,"SCGC AD-604-D05","No","Environmental","Aquatic","Marine","Oceanic",146031,154,21,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2609459706,"Bacteria","Draft","Alpha proteobacterium SCGC AD-604-M14 (contamination screened)",2609459706,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","unclassified",47925,"SCGC AD-604-M14","No","Environmental","Aquatic","Marine","Oceanic",174655,180,9,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2521172709,"Bacteria","Finished","alpha proteobacterium sp. HIMB5",2521172709,"Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","unclassified","alpha proteobacterium HIMB5",859653,"HIMB5","Yes","Environmental","Aquatic","Marine","Unclassified",1343202,1466,1,"Genome Analysis","Whole Genome Sequencing"
2503982041,"Bacteria","Finished","alpha proteobacterium sp. HIMB59",2503982041,"Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","unclassified","alpha proteobacterium HIMB59",744985,"HIMB59","Yes","Environmental","Aquatic","Marine","Intertidal zone",1410127,1532,1,"Genome Analysis","Whole Genome Sequencing"
2616644848,"Bacteria","Draft","Alpha_Proteobacteria_bacterium_SCGC_AC-669_G16 (unscreened)",2616644848,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","unclassified",47925,"","No","Environmental","Aquatic","Marine","Unclassified",1770250,1793,123,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2639762714,"Bacteria","Permanent Draft","Alphaproteobacteria bacterium SCGC AB-629-F11 - v2 (unscreened)",2639762714,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","alpha proteobacterium SCGC AB-629-F11",1131277,"SCGC AB-629-F11","No","Environmental","Aquatic","Marine","",1548358,1615,58,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2639762711,"Bacteria","Permanent Draft","Alphaproteobacteria bacterium SCGC AB-629-G21 - v2 (unscreened)",2639762711,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","alpha proteobacterium SCGC AB-629-G21",1131276,"SCGC AB-629-G21","No","Environmental","Aquatic","Marine","",1036383,1127,47,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2663763557,"Bacteria","Permanent Draft","Alphaproteobacteria bacterium SCGC AC-337_F16v2 (unscreened)",2663763557,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","Alphaproteobacteria bacterium SCGC AC-337_F16",1465421,"SCGC AC-337_F16","No","Environmental","Aquatic","Marine","",236553,300,31,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2517287014,"Bacteria","Draft","Alphaproteobacteria sp. SAR11 A9_spades (unscreened)",2517287014,"Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","uncultured Candidatus Pelagibacter sp.",372654,"A9","No","Environmental","Aquatic","Marine","Unclassified",311625,443,72,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2517434001,"Bacteria","Draft","Alphaproteobacteria sp. SAR11 B4 (unscreened)",2517434001,"Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","uncultured Candidatus Pelagibacter sp.",372654,"B4","No","Environmental","Aquatic","Marine","Unclassified",646529,918,216,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2517434000,"Bacteria","Draft","Alphaproteobacteria sp. SAR11 F4 (unscreened) (spades)",2517434000,"Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","Candidatus Pelagibacter","uncultured Candidatus Pelagibacter sp.",372654,"F4","No","Environmental","Aquatic","Marine","Unclassified",588393,800,170,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2503982040,"Bacteria","Permanent Draft","Alphaproteobacteria sp. SAR11 HIMB5",2503982040,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","unclassified",28211,"HIMB5","Yes","Environmental","Aquatic","Marine","Unclassified",1343202,1467,1,"Genome Analysis","Whole Genome Sequencing"
2721756021,"Bacteria","Permanent Draft","Alphaproteobacterium OCS116 bacterium JGI 01_D5 (unscreened)",2721756021,"Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","unclassified",28211,"JGI 01_D5","No","Environmental","Aquatic","Marine","Oceanic",236698,254,37,"Single Cell Analysis (unscreened)","Whole Genome Sequencing"
2545824627,"Bacteria","Finished","Alteromonas macleodii 'Aegean Sea MED64'",2545824627,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas mediterranea",1300254,"'Aegean Sea MED64'","Yes","Environmental","Aquatic","Marine","Neritic zone",4397537,3898,1,"Genome Analysis","Whole Genome Sequencing"
2554235747,"Bacteria","Finished","Alteromonas macleodii ATCC 27126",2554235747,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas macleodii",529120,"ATCC 27126","Yes","Environmental","Aquatic","Marine","Coastal",4653851,3941,1,"Genome Analysis","Whole Genome Sequencing"
2521172684,"Bacteria","Finished","Alteromonas macleodii Black Sea 11",2521172684,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas macleodii",1004785,"Black Sea 11","Yes","Environmental","Aquatic","Marine","Unclassified",4480507,3858,1,"Genome Analysis","Whole Genome Sequencing"
2651870151,"Bacteria","Draft","Alteromonas macleodii REDSEA-S09_B2",2651870151,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas macleodii",28108,"","No","Environmental","Aquatic","Marine","",4499197,4019,102,"Genome from Metagenome","Metagenome"
2651870152,"Bacteria","Draft","Alteromonas macleodii REDSEA-S10_B9",2651870152,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas macleodii",28108,"","No","Environmental","Aquatic","Marine","",2573681,2962,490,"Genome from Metagenome","Metagenome"
2651870153,"Bacteria","Draft","Alteromonas macleodii REDSEA-S12_B5",2651870153,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas macleodii",28108,"","No","Environmental","Aquatic","Marine","",2683795,3073,514,"Genome from Metagenome","Metagenome"
2651870154,"Bacteria","Draft","Alteromonas macleodii REDSEA-S14_B11",2651870154,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas macleodii",28108,"","No","Environmental","Aquatic","Marine","",3195899,3426,544,"Genome from Metagenome","Metagenome"
2651870155,"Bacteria","Draft","Alteromonas macleodii REDSEA-S15_B11",2651870155,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas macleodii",28108,"","No","Environmental","Aquatic","Marine","",3934793,4044,457,"Genome from Metagenome","Metagenome"
2721755611,"Bacteria","Finished","Alteromonas mediterranea AR43",2721755611,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas mediterranea",314275,"AR43","Yes","Environmental","Aquatic","Marine","",4344439,3764,1,"Genome Analysis","Whole Genome Sequencing"
2718218105,"Bacteria","Finished","Alteromonas mediterranea CP48",2718218105,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas mediterranea",314275,"CP48","Yes","Environmental","Aquatic","Marine","",4927947,4317,2,"Genome Analysis","Whole Genome Sequencing"
2721755798,"Bacteria","Finished","Alteromonas mediterranea CP49",2721755798,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas mediterranea",314275,"CP49","Yes","Environmental","Aquatic","Marine","",4971381,4368,2,"Genome Analysis","Whole Genome Sequencing"
642555105,"Bacteria","Finished","Alteromonas mediterranea DE",642555105,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas mediterranea",1774373,"DE","Yes","Environmental","Aquatic","Marine","Unclassified",4412282,4128,1,"Genome Analysis","Whole Genome Sequencing"
2721755799,"Bacteria","Finished","Alteromonas mediterranea RG65",2721755799,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas mediterranea",314275,"RG65","Yes","Environmental","Aquatic","Marine","",4652214,4105,2,"Genome Analysis","Whole Genome Sequencing"
2504136012,"Bacteria","Finished","Alteromonas naphthalenivorans SN2",2504136012,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas naphthalenivorans",715451,"SN2","Yes","Environmental","Aquatic","Marine","Intertidal zone",4972148,4442,1,"Genome Analysis","Whole Genome Sequencing"
2721755521,"Bacteria","Finished","Alteromonas sp. RW2A1",2721755521,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas sp. RW2A1",1917158,"RW2A1","Yes","Environmental","Aquatic","Marine","",4143824,3709,1,"Genome Analysis","Whole Genome Sequencing"
2684623042,"Bacteria","Finished","Alteromonas stellipolaris LMG21856",2684623042,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas stellipolaris",1160720,"LMG 21856","Yes","Environmental","Aquatic","Marine","Unclassified",4686200,4027,1,"Genome Analysis","Whole Genome Sequencing"
2516493033,"Bacteria","Permanent Draft","Alteromonas stellipolaris LMG21856 (Draft)",2516493033,"Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonas","Alteromonas stellipolaris",1160720,"LMG 21856","Yes","Environmental","Aquatic","Marine","Unclassified",1824,5,4,"Genome Analysis","Whole Genome Sequencing"
2519899692,"Bacteria","Permanent Draft","Amphritea japonica ATCC BAA-1530",2519899692,"Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oceanospirillaceae","Amphritea","Amphritea japonica",1278309,"JAMM 1866","Yes","Environmental","Aquatic","Marine","Oceanic",3801689,3559,23,"Genome Analysis","Whole Genome Sequencing"
2506485002,"Bacteria","Permanent Draft","Anabaena sp. PCC 7108",2506485002,"Cyanobacteria","unclassified","Nostocales","Nostocaceae","Anabaena","Anabaena sp. PCC 7108",163908,"PCC 7108","Yes","Environmental","Aquatic","Marine","Intertidal zone",5886741,5227,3,"Genome Analysis","Whole Genome Sequencing"
2630968211,"Bacteria","Draft","Anaerolinea sp. SCGC AB-790-B16 (contamination screened)",2630968211,"Chloroflexi","unclassified","unclassified","unclassified","unclassified","unclassified",200795,"SCGC AB-790-B16","No","Environmental","Aquatic","Marine","Hydrothermal vents",1258475,1249,82,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2630968212,"Bacteria","Draft","Anaerolinea sp. SCGC AC-711-B22 (contamination screened)",2630968212,"Chloroflexi","unclassified","unclassified","unclassified","unclassified","unclassified",200795,"SCGC AC-711-B22","No","Environmental","Aquatic","Marine","Hydrothermal vents",1423460,1444,134,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2627853588,"Bacteria","Permanent Draft","Anaerolinea sp. SCGC AC-711-E09 (contamination screened)",2627853588,"Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea","Anaerolinea sp. SCGC AC-711-E09",1674535,"SCGC AC-711-E09","No","Environmental","Aquatic","Marine","Hydrothermal vents",153247,177,11,"Single Cell Analysis (screened)","Whole Genome Sequencing"
2654588098,"Bacteria","Permanent Draft","Anaerolineae bacterium SG8_19",2654588098,"Chloroflexi","Anaerolineae","unclassified","unclassified","unclassified","Anaerolineae bacterium SG8_19",1703386,"","No","Environmental","Aquatic","Marine","Oceanic",4668865,4654,437,"Genome from Metagenome","Metagenome"
2654587933,"Bacteria","Permanent Draft","Anaerolineae bacterium SM23_ 63",2654587933,"Chloroflexi","Anaerolineae","unclassified","unclassified","unclassified","Anaerolineae bacterium SM23_ 63",1703387,"","No","Environmental","Aquatic","Marine","Oceanic",4281581,4031,171,"Genome from Metagenome","Metagenome"
2654587934,"Bacteria","Permanent Draft","Anaerolineae bacterium SM23_84",2654587934,"Chloroflexi","Anaerolineae","unclassified","unclassified","unclassified","Anaerolineae bacterium SM23_84",1703388,"","No","Environmental","Aquatic","Marine","Oceanic",3734778,3621,362,"Genome from Metagenome","Metagenome"
2728369443,"Bacteria","Permanent Draft","Anaerolineales bacterium JdFR-60",2728369443,"Chloroflexi","Anaerolineae","Anaerolineales","unclassified","unclassified","Anaerolineales bacterium JdFR-60",1935095,"","No","Environmental","Aquatic","Marine","Volcanic",863183,995,239,"Genome from Metagenome","Metagenome"
2728369451,"Bacteria","Permanent Draft","Anaerolineales bacterium JdFR-61",2728369451,"Chloroflexi","Anaerolineae","Anaerolineales","unclassified","unclassified","Anaerolineales bacterium JdFR-61",1935096,"","No","Environmental","Aquatic","Marine","Volcanic",2906759,2885,380,"Genome from Metagenome","Metagenome"
2728369442,"Bacteria","Permanent Draft","Anaerolineales bacterium JdFR-62",2728369442,"Chloroflexi","Anaerolineae","Anaerolineales","unclassified","unclassified","Anaerolineales bacterium JdFR-62",1935097,"","No","Environmental","Aquatic","Marine","Volcanic",906207,1047,183,"Genome from Metagenome","Metagenome"
2728369427,"Bacteria","Permanent Draft","Anaerolineales bacterium JdFR-63",2728369427,"Chloroflexi","Anaerolineae","Anaerolineales","unclassified","unclassified","Anaerolineales bacterium JdFR-63",1935098,"","No","Environmental","Aquatic","Marine","Volcanic",1318042,1517,282,"Genome from Metagenome","Metagenome"
